DOGE/USDT,SELL,0.272887,"04/24/2021, 16:41:15"
DOGE/USDT,SELL,0.271478,"04/24/2021, 16:44:53"
DOGE/USDT,BUY,0.2725265,"04/24/2021, 17:35:46"
DOGE/USDT,SELL,0.265845,"04/24/2021, 18:10:50"
DOGE/USDT,BUY,0.272151,"04/24/2021, 20:40:43"
DOGE/USDT,SELL,0.2729675,"04/24/2021, 21:56:00"
